job_id,resume_id,job_title,job_description,resume_category,resume_text,is_related
3894879371,19,human resources business partner,"Human Resources Business Manager
Locations: Nashville, TN & Little Rock, AR
Overview:Reporting to the President/CEO, the Human Resource Manager will partner with leadership to assure the smooth and efficient delivery of HR processes, policies and services. Duties will include coaching manager, anticipating needs in the areas of employee relations, hiring, on-boarding, communication, and training. Corporate functions include on-boarding of newly acquired entities and creation and deployment of HR policies and initiatives for the organization.
Duties/Responsibilities:Responds to employee relations issues for supervisor and managersOwn, and develop where necessary, HR policies for the variety of field and office divisions.Collaborate with departmental managers to understand skills and competencies required for existing and open positions, aligning job descriptionsOversee routine tasks, and coordinate with support personnel, required to administer and deliver human resource programs includ",hr,"Computer Knowledge: â¢ Proficient in basic use of MS office â¢ Microsoft Dynamics AX software â¢ SAIBA softwareEducation Details 
 MBA   Distance education Bharathiar University
 BE   PA College of Engineering and Technology
 HSC   R.V.G. Hr Sec School
 SSC   G.Hr.Sec School
HR 

Admin in Bharat
Skill Details 
DYNAMICS- Exprience - 6 months
DYNAMICS AX- Exprience - 6 months
MICROSOFT DYNAMICS- Exprience - 6 months
MICROSOFT DYNAMICS AX- Exprience - 6 months
MS OFFICE- Exprience - 6 monthsCompany Details 
company - Sri Ramesh Gaarment
description - Tirupur

Administration as well as clients service
Here corporate companies only insured so that knowledge gathered about
Garments, spinning mills

â¢ FEB 2018 to Still: Sri Ramesh Gaarment Tirupur.

HR Activities
Attendance maintenance, Time cards maintenance,
Staffs and labors individual records maintenance

Project:
â¢ Advanced automobile collision avoidance and blackbox in CAR",1
3894879371,13,human resources business partner,"Human Resources Business Manager
Locations: Nashville, TN & Little Rock, AR
Overview:Reporting to the President/CEO, the Human Resource Manager will partner with leadership to assure the smooth and efficient delivery of HR processes, policies and services. Duties will include coaching manager, anticipating needs in the areas of employee relations, hiring, on-boarding, communication, and training. Corporate functions include on-boarding of newly acquired entities and creation and deployment of HR policies and initiatives for the organization.
Duties/Responsibilities:Responds to employee relations issues for supervisor and managersOwn, and develop where necessary, HR policies for the variety of field and office divisions.Collaborate with departmental managers to understand skills and competencies required for existing and open positions, aligning job descriptionsOversee routine tasks, and coordinate with support personnel, required to administer and deliver human resource programs includ",hr,"Education Details 
 BA   mumbai University
HR 


Skill Details 
Hr Operations- Exprience - Less than 1 year monthsCompany Details 
company - Mumbai Monorail
description - ",1
3894879371,11,human resources business partner,"Human Resources Business Manager
Locations: Nashville, TN & Little Rock, AR
Overview:Reporting to the President/CEO, the Human Resource Manager will partner with leadership to assure the smooth and efficient delivery of HR processes, policies and services. Duties will include coaching manager, anticipating needs in the areas of employee relations, hiring, on-boarding, communication, and training. Corporate functions include on-boarding of newly acquired entities and creation and deployment of HR policies and initiatives for the organization.
Duties/Responsibilities:Responds to employee relations issues for supervisor and managersOwn, and develop where necessary, HR policies for the variety of field and office divisions.Collaborate with departmental managers to understand skills and competencies required for existing and open positions, aligning job descriptionsOversee routine tasks, and coordinate with support personnel, required to administer and deliver human resource programs includ",hr,"TECHNICAL SKILLS â¢ Typewriting â¢ TORA â¢ SPSSEducation Details 
January 2017 MBA  Chidambaram, Tamil Nadu SNS College of Engineering
January 2014 HSC   at SAV Higher Secondary School
 MBA   SNS College of Engineering
 SSLC Finance  at Kamaraj Matriculation School
HR 


Skill Details 
Human resource, Finance- Exprience - Less than 1 year monthsCompany Details 
company - 
description - ",1
3901635892,68,senior fullstack java developer,"Our client’s IT Department is seeking a Senior Full Stack Engineer for a hybrid-onsite position, contract to hire.
Requirements:8+ years of overall IT experience2+ years of experience with Angular 8+ using NgRx4+ years of experience implementing REST services with Java and Spring BootExperience in deploying to a cloud platform (Kubernetes, PCF, GCP, Azure, AWS, etc.)Experience with TDD, in both frontend and backend technologiesExperience with agile methodologyFamiliar with CI/CD toolsFamiliar with maintaining and interacting with databasesCapacity to lead a feature trackCapability to mentor junior and mid-level engineer resource**Availability/willingness to do off-hours production support
**This role is contract to hire - hybrid onsite.",java developer,"Education Details 
 BE IT   pjlce
Java Developer 

Java Developer
Skill Details 
c++- Exprience - Less than 1 year months
c- Exprience - Less than 1 year months
JAVA- Exprience - Less than 1 year months
DS- Exprience - Less than 1 year months
Jdbc- Exprience - 24 months
Hibernate- Exprience - Less than 1 year months
Java J2Ee- Exprience - Less than 1 year months
Javascript- Exprience - 6 months
JQuery- Exprience - 6 months
Ajax- Exprience - 6 monthsCompany Details 
company - Almighty tech pvt ltd nagpur
description - 1. As a Java Developer.
â ORGANISATION: Almighty tech pvt ltd Nagpur
â DESIGNATION.: Java Developer.
â DURATION.: From 1st jan 2018
â Notice Period: 15 days
JOB RESPONSIBILITIES
â Resolve Bugs
â Develop project as per user requirement.

KNOWLEDGE ABOUT:-
â Programming language C, C++, DS, Java(Swing, JDBC, J2EE) java script,jquery,Ajax
â Ms office, Excel.",1
3901635892,69,senior fullstack java developer,"Our client’s IT Department is seeking a Senior Full Stack Engineer for a hybrid-onsite position, contract to hire.
Requirements:8+ years of overall IT experience2+ years of experience with Angular 8+ using NgRx4+ years of experience implementing REST services with Java and Spring BootExperience in deploying to a cloud platform (Kubernetes, PCF, GCP, Azure, AWS, etc.)Experience with TDD, in both frontend and backend technologiesExperience with agile methodologyFamiliar with CI/CD toolsFamiliar with maintaining and interacting with databasesCapacity to lead a feature trackCapability to mentor junior and mid-level engineer resource**Availability/willingness to do off-hours production support
**This role is contract to hire - hybrid onsite.",java developer,"TECHNICALSKILLS SpringMVC, Hibernate, JDBC, Java, J2EE, AzureWeb SunTechnologies Services, JSP, Struts, Servlet, RestApi. Scripting JavaScript, AJAX, HTML, JSON. OpenSourceTechnologies PHP. Database MsSQL, MySQL, Oracle. WebServers ApacheTomcatServer. Internettechnologiesand OnesignalWebPushNotifications, AzurewebServices, frameworks IONIC, HTML, JSON OperatingSystem WindowsServer2012R2, WinXP/7/8.1/10, Linux, Mac OS Education Details 
August 2013 to July 2016 BE Computer Engineering Nashik, Maharashtra Late G.N. Sapkal COE Nashik
July 2009 to June 2013 Diploma Computer technology Nashik, Maharashtra K K Wagh Polytechnic  Nashik
Java developer 

Java Developer
Skill Details 
AJAX- Exprience - 12 months
DATABASE- Exprience - 24 months
HTML- Exprience - 24 months
J2EE- Exprience - 6 months
JAVA- Exprience - 24 months
Spring MVC- Exprience - 12 months
Ionic 3- Exprience - 6 months
Angular JS- Exprience - 6 months
Spring- Exprience - Less than 1 year months
Java- Exprience ",1
3901635892,66,senior fullstack java developer,"Our client’s IT Department is seeking a Senior Full Stack Engineer for a hybrid-onsite position, contract to hire.
Requirements:8+ years of overall IT experience2+ years of experience with Angular 8+ using NgRx4+ years of experience implementing REST services with Java and Spring BootExperience in deploying to a cloud platform (Kubernetes, PCF, GCP, Azure, AWS, etc.)Experience with TDD, in both frontend and backend technologiesExperience with agile methodologyFamiliar with CI/CD toolsFamiliar with maintaining and interacting with databasesCapacity to lead a feature trackCapability to mentor junior and mid-level engineer resource**Availability/willingness to do off-hours production support
**This role is contract to hire - hybrid onsite.",java developer,"TECHNICAL STRENGTHS Computer Language Java/J2EE, Swift, HTML, Shell script, MySQL Databases MySQL Tools SVN, Jenkins, Hudson, Weblogic12c Software Android Studio, Eclipse, Oracle, Xcode Operating Systems Win 10, Mac (High Sierra) Education Details 
June 2016 B.E. Information Technology Goregaon, MAHARASHTRA, IN Vidyalankar Institute of Technology
May 2013   Mumbai, Maharashtra Thakur Polytechnic
May 2010   Mumbai, Maharashtra St. John's Universal School
Java developer 

Java developer - Tech Mahindra
Skill Details 
JAVA- Exprience - 21 months
MYSQL- Exprience - 21 months
DATABASES- Exprience - 17 months
J2EE- Exprience - 17 months
ANDROID- Exprience - 6 monthsCompany Details 
company - Tech Mahindra
description - Team Size: 5
Environment: Java, Mysql, Shell script.
Webserver: Jenkins.
Description: OR-Formatter is an application which takes the input file as Geneva Modified File GMF from Geneva server and reads the data to generate Bill backup and Bill Invoices for Clie",1
3901635892,74,senior fullstack java developer,"Our client’s IT Department is seeking a Senior Full Stack Engineer for a hybrid-onsite position, contract to hire.
Requirements:8+ years of overall IT experience2+ years of experience with Angular 8+ using NgRx4+ years of experience implementing REST services with Java and Spring BootExperience in deploying to a cloud platform (Kubernetes, PCF, GCP, Azure, AWS, etc.)Experience with TDD, in both frontend and backend technologiesExperience with agile methodologyFamiliar with CI/CD toolsFamiliar with maintaining and interacting with databasesCapacity to lead a feature trackCapability to mentor junior and mid-level engineer resource**Availability/willingness to do off-hours production support
**This role is contract to hire - hybrid onsite.",java developer,"SKILLS: - 1) Team leading 2) Self-motivated 3) Hard working â Strengths: Ready to learn new Programming Languages, Punctual, Discipline, Respectfulness. DECLARATION:- I hereby inform you that all the statement made above are true with the best of my knowledge and belief. Education Details 
August 2014 to July 2017 MCA Computer Sciene Amravati, Maharashtra SGBAU, Amaravti
Java Web Developer 


Skill Details 
Core Java,JSP,Servlet,Spring,Hibernate,Struts,Javascript- Exprience - 6 monthsCompany Details 
company - Salcluster Technologies
description - 1.  I am Java web developer
2. Jsp , servlet, Sprinng MVC Technologies",1
3902355101,68,lead java developer,"Job Title: Java LeadLocation: West Lake TXType: Full Time (No Sub contractor)
Required Skills: Java, AWS.
Job Description:10 years of experience in design and development of Java J2EE based applications.Proven experience with Java J2ee Spring Boot Framework Hibernate and design techniques in a large environment s with understanding of distributed concepts patterns cloud concepts and multi-threading.Experience on Spring JPA Java Persistence API Strong experience with Restful Rest API Microservices API Security certification authentication authorization IP security setup and endpoint configuration and implementations.Experience in frameworks Spring Hibernate JSON parsing WebLogic JBoss Tomcat is required.Experience working within Cloud environment AWS.Experience building Serverless application and deploying and configuring AWS Serverless deployments.Strong database development skills with ability to craft understand design tables Complex SQL data workflows.Experience working with Oracle ",java developer,"Education Details 
 BE IT   pjlce
Java Developer 

Java Developer
Skill Details 
c++- Exprience - Less than 1 year months
c- Exprience - Less than 1 year months
JAVA- Exprience - Less than 1 year months
DS- Exprience - Less than 1 year months
Jdbc- Exprience - 24 months
Hibernate- Exprience - Less than 1 year months
Java J2Ee- Exprience - Less than 1 year months
Javascript- Exprience - 6 months
JQuery- Exprience - 6 months
Ajax- Exprience - 6 monthsCompany Details 
company - Almighty tech pvt ltd nagpur
description - 1. As a Java Developer.
â ORGANISATION: Almighty tech pvt ltd Nagpur
â DESIGNATION.: Java Developer.
â DURATION.: From 1st jan 2018
â Notice Period: 15 days
JOB RESPONSIBILITIES
â Resolve Bugs
â Develop project as per user requirement.

KNOWLEDGE ABOUT:-
â Programming language C, C++, DS, Java(Swing, JDBC, J2EE) java script,jquery,Ajax
â Ms office, Excel.",1
3902355101,69,lead java developer,"Job Title: Java LeadLocation: West Lake TXType: Full Time (No Sub contractor)
Required Skills: Java, AWS.
Job Description:10 years of experience in design and development of Java J2EE based applications.Proven experience with Java J2ee Spring Boot Framework Hibernate and design techniques in a large environment s with understanding of distributed concepts patterns cloud concepts and multi-threading.Experience on Spring JPA Java Persistence API Strong experience with Restful Rest API Microservices API Security certification authentication authorization IP security setup and endpoint configuration and implementations.Experience in frameworks Spring Hibernate JSON parsing WebLogic JBoss Tomcat is required.Experience working within Cloud environment AWS.Experience building Serverless application and deploying and configuring AWS Serverless deployments.Strong database development skills with ability to craft understand design tables Complex SQL data workflows.Experience working with Oracle ",java developer,"TECHNICALSKILLS SpringMVC, Hibernate, JDBC, Java, J2EE, AzureWeb SunTechnologies Services, JSP, Struts, Servlet, RestApi. Scripting JavaScript, AJAX, HTML, JSON. OpenSourceTechnologies PHP. Database MsSQL, MySQL, Oracle. WebServers ApacheTomcatServer. Internettechnologiesand OnesignalWebPushNotifications, AzurewebServices, frameworks IONIC, HTML, JSON OperatingSystem WindowsServer2012R2, WinXP/7/8.1/10, Linux, Mac OS Education Details 
August 2013 to July 2016 BE Computer Engineering Nashik, Maharashtra Late G.N. Sapkal COE Nashik
July 2009 to June 2013 Diploma Computer technology Nashik, Maharashtra K K Wagh Polytechnic  Nashik
Java developer 

Java Developer
Skill Details 
AJAX- Exprience - 12 months
DATABASE- Exprience - 24 months
HTML- Exprience - 24 months
J2EE- Exprience - 6 months
JAVA- Exprience - 24 months
Spring MVC- Exprience - 12 months
Ionic 3- Exprience - 6 months
Angular JS- Exprience - 6 months
Spring- Exprience - Less than 1 year months
Java- Exprience ",1
3902355101,66,lead java developer,"Job Title: Java LeadLocation: West Lake TXType: Full Time (No Sub contractor)
Required Skills: Java, AWS.
Job Description:10 years of experience in design and development of Java J2EE based applications.Proven experience with Java J2ee Spring Boot Framework Hibernate and design techniques in a large environment s with understanding of distributed concepts patterns cloud concepts and multi-threading.Experience on Spring JPA Java Persistence API Strong experience with Restful Rest API Microservices API Security certification authentication authorization IP security setup and endpoint configuration and implementations.Experience in frameworks Spring Hibernate JSON parsing WebLogic JBoss Tomcat is required.Experience working within Cloud environment AWS.Experience building Serverless application and deploying and configuring AWS Serverless deployments.Strong database development skills with ability to craft understand design tables Complex SQL data workflows.Experience working with Oracle ",java developer,"TECHNICAL STRENGTHS Computer Language Java/J2EE, Swift, HTML, Shell script, MySQL Databases MySQL Tools SVN, Jenkins, Hudson, Weblogic12c Software Android Studio, Eclipse, Oracle, Xcode Operating Systems Win 10, Mac (High Sierra) Education Details 
June 2016 B.E. Information Technology Goregaon, MAHARASHTRA, IN Vidyalankar Institute of Technology
May 2013   Mumbai, Maharashtra Thakur Polytechnic
May 2010   Mumbai, Maharashtra St. John's Universal School
Java developer 

Java developer - Tech Mahindra
Skill Details 
JAVA- Exprience - 21 months
MYSQL- Exprience - 21 months
DATABASES- Exprience - 17 months
J2EE- Exprience - 17 months
ANDROID- Exprience - 6 monthsCompany Details 
company - Tech Mahindra
description - Team Size: 5
Environment: Java, Mysql, Shell script.
Webserver: Jenkins.
Description: OR-Formatter is an application which takes the input file as Geneva Modified File GMF from Geneva server and reads the data to generate Bill backup and Bill Invoices for Clie",1
3902355101,65,lead java developer,"Job Title: Java LeadLocation: West Lake TXType: Full Time (No Sub contractor)
Required Skills: Java, AWS.
Job Description:10 years of experience in design and development of Java J2EE based applications.Proven experience with Java J2ee Spring Boot Framework Hibernate and design techniques in a large environment s with understanding of distributed concepts patterns cloud concepts and multi-threading.Experience on Spring JPA Java Persistence API Strong experience with Restful Rest API Microservices API Security certification authentication authorization IP security setup and endpoint configuration and implementations.Experience in frameworks Spring Hibernate JSON parsing WebLogic JBoss Tomcat is required.Experience working within Cloud environment AWS.Experience building Serverless application and deploying and configuring AWS Serverless deployments.Strong database development skills with ability to craft understand design tables Complex SQL data workflows.Experience working with Oracle ",java developer,"TECHNICAL SKILLS Skills: Java, SQL, PL/SQL, C, C++, BootStrap, JSP, Ext JS Operating Systems: Windows Tools: Toad, Eclipse, SoapBox, Postman Databases: Oracle, MS-SQL, MS-Access, MS-ExcelEducation Details 
January 2017 B.E. Computer Technology Gondia, MAHARASHTRA, IN Manoharbhai Patel Institute of Engineering and Technology
 HSC  Gondia, MAHARASHTRA, IN S.M.P. Science College
Java Developer 

Java Developer - Xoriant Solutions Pvt Ltd
Skill Details 
Company Details 
company - Xoriant Solutions Pvt Ltd
description - Pune
Period                Sept' 2017 to till date
Role                  Java Developer
Description           ResRent is a team responsible for the development of various
modules for Hertz. They are responsible for the development of screens in the portfolios they look after, and act as a
primary control function; developing webservices to ensure it can
be hit by XML and JSON. We build various modules which are
inbuilt in Hertz to provide interfaces for end u",1
3902355101,63,lead java developer,"Job Title: Java LeadLocation: West Lake TXType: Full Time (No Sub contractor)
Required Skills: Java, AWS.
Job Description:10 years of experience in design and development of Java J2EE based applications.Proven experience with Java J2ee Spring Boot Framework Hibernate and design techniques in a large environment s with understanding of distributed concepts patterns cloud concepts and multi-threading.Experience on Spring JPA Java Persistence API Strong experience with Restful Rest API Microservices API Security certification authentication authorization IP security setup and endpoint configuration and implementations.Experience in frameworks Spring Hibernate JSON parsing WebLogic JBoss Tomcat is required.Experience working within Cloud environment AWS.Experience building Serverless application and deploying and configuring AWS Serverless deployments.Strong database development skills with ability to craft understand design tables Complex SQL data workflows.Experience working with Oracle ",java developer,"Education Details 
August 2010 to May 2017 BE Electronics & Communication Jabalpur, Madhya Pradesh Takshshila institute of technology
Java developer 


Skill Details 
Java, Javascript,- Exprience - 6 monthsCompany Details 
company - Wab It Softwere Pvt.  Ltd.
description - Jr. Java Developer",1
3901350205,10,nutrition service aide,"Organization

SSRRH-Sutter Santa Rosa Reg Hospital

Position Overview

Under immediate supervision, Nutrition Services Aides perform work routine work involved in food preparation, food service, food delivery, sanitation, product inventory/ordering, cafeteria and catering services, answering telephones, and preparing late trays.

Job Description

EDUCATION

Equivalent experience will be accepted in lieu of the required degree or diploma.HS Diploma or equivalent education/experienceOther: Completion of courses in dietetics and/or food preparation is highly desired.

Preferred Experience As Typically Acquired In

Six months experience in a food service environment desired.

Skills And Knowledge

This position should have basic knowledge of the use and care of simple kitchen utensils and equipment and some knowledge of the principles and practices of safety, sanitation, and personal hygiene as it relates to food preparation and services.The ability to speak, read, and write English is als",data science,"Expertise â Data and Quantitative Analysis â Decision Analytics â Predictive Modeling â Data-Driven Personalization â KPI Dashboards â Big Data Queries and Interpretation â Data Mining and Visualization Tools â Machine Learning Algorithms â Business Intelligence (BI) â Research, Reports and Forecasts Education Details 
 PGP in Data Science  Mumbai, Maharashtra Aegis School of data science & Business
 B.E. in Electronics & Communication Electronics & Communication Indore, Madhya Pradesh IES IPS Academy
Data Scientist 

Data Scientist with PR Canada
Skill Details 
Algorithms- Exprience - 6 months
BI- Exprience - 6 months
Business Intelligence- Exprience - 6 months
Machine Learning- Exprience - 24 months
Visualization- Exprience - 24 months
spark- Exprience - 24 months
python- Exprience - 36 months
tableau- Exprience - 36 months
Data Analysis- Exprience - 24 monthsCompany Details 
company - Aegis school of Data Science & Business
description - Mostly w",1
3901350205,3,nutrition service aide,"Organization

SSRRH-Sutter Santa Rosa Reg Hospital

Position Overview

Under immediate supervision, Nutrition Services Aides perform work routine work involved in food preparation, food service, food delivery, sanitation, product inventory/ordering, cafeteria and catering services, answering telephones, and preparing late trays.

Job Description

EDUCATION

Equivalent experience will be accepted in lieu of the required degree or diploma.HS Diploma or equivalent education/experienceOther: Completion of courses in dietetics and/or food preparation is highly desired.

Preferred Experience As Typically Acquired In

Six months experience in a food service environment desired.

Skills And Knowledge

This position should have basic knowledge of the use and care of simple kitchen utensils and equipment and some knowledge of the principles and practices of safety, sanitation, and personal hygiene as it relates to food preparation and services.The ability to speak, read, and write English is als",data science,"Areas of Interest Deep Learning, Control System Design, Programming in-Python, Electric Machinery, Web Development, Analytics Technical Activities q Hindustan Aeronautics Limited, Bangalore - For 4 weeks under the guidance of Mr. Satish, Senior Engineer in the hangar of Mirage 2000 fighter aircraft Technical Skills Programming Matlab, Python and Java, LabView, Python WebFrameWork-Django, Flask, LTSPICE-intermediate Languages and and MIPOWER-intermediate, Github (GitBash), Jupyter Notebook, Xampp, MySQL-Basics, Python Software Packages Interpreters-Anaconda, Python2, Python3, Pycharm, Java IDE-Eclipse Operating Systems Windows, Ubuntu, Debian-Kali Linux Education Details 
January 2019 B.Tech. Electrical and Electronics Engineering  Manipal Institute of Technology
January 2015    DEEKSHA CENTER
January 2013    Little Flower Public School
August 2000    Manipal Academy of Higher
DATA SCIENCE 

DATA SCIENCE AND ELECTRICAL ENTHUSIAST
Skill Details 
Data Analysis- Exprience - Less t",1
3901350205,5,nutrition service aide,"Organization

SSRRH-Sutter Santa Rosa Reg Hospital

Position Overview

Under immediate supervision, Nutrition Services Aides perform work routine work involved in food preparation, food service, food delivery, sanitation, product inventory/ordering, cafeteria and catering services, answering telephones, and preparing late trays.

Job Description

EDUCATION

Equivalent experience will be accepted in lieu of the required degree or diploma.HS Diploma or equivalent education/experienceOther: Completion of courses in dietetics and/or food preparation is highly desired.

Preferred Experience As Typically Acquired In

Six months experience in a food service environment desired.

Skills And Knowledge

This position should have basic knowledge of the use and care of simple kitchen utensils and equipment and some knowledge of the principles and practices of safety, sanitation, and personal hygiene as it relates to food preparation and services.The ability to speak, read, and write English is als",data science,"Education Details 
 MCA   YMCAUST,  Faridabad,  Haryana
Data Science internship 


Skill Details 
Data Structure- Exprience - Less than 1 year months
C- Exprience - Less than 1 year months
Data Analysis- Exprience - Less than 1 year months
Python- Exprience - Less than 1 year months
Core Java- Exprience - Less than 1 year months
Database Management- Exprience - Less than 1 year monthsCompany Details 
company - Itechpower
description - ",1
3901350205,1,nutrition service aide,"Organization

SSRRH-Sutter Santa Rosa Reg Hospital

Position Overview

Under immediate supervision, Nutrition Services Aides perform work routine work involved in food preparation, food service, food delivery, sanitation, product inventory/ordering, cafeteria and catering services, answering telephones, and preparing late trays.

Job Description

EDUCATION

Equivalent experience will be accepted in lieu of the required degree or diploma.HS Diploma or equivalent education/experienceOther: Completion of courses in dietetics and/or food preparation is highly desired.

Preferred Experience As Typically Acquired In

Six months experience in a food service environment desired.

Skills And Knowledge

This position should have basic knowledge of the use and care of simple kitchen utensils and equipment and some knowledge of the principles and practices of safety, sanitation, and personal hygiene as it relates to food preparation and services.The ability to speak, read, and write English is als",data science,"Skills * Programming Languages: Python (pandas, numpy, scipy, scikit-learn, matplotlib), Sql, Java, JavaScript/JQuery. * Machine learning: Regression, SVM, NaÃ¯ve Bayes, KNN, Random Forest, Decision Trees, Boosting techniques, Cluster Analysis, Word Embedding, Sentiment Analysis, Natural Language processing, Dimensionality reduction, Topic Modelling (LDA, NMF), PCA & Neural Nets. * Database Visualizations: Mysql, SqlServer, Cassandra, Hbase, ElasticSearch D3.js, DC.js, Plotly, kibana, matplotlib, ggplot, Tableau. * Others: Regular Expression, HTML, CSS, Angular 6, Logstash, Kafka, Python Flask, Git, Docker, computer vision - Open CV and understanding of Deep learning.Education Details 

Data Science Assurance Associate 

Data Science Assurance Associate - Ernst & Young LLP
Skill Details 
JAVASCRIPT- Exprience - 24 months
jQuery- Exprience - 24 months
Python- Exprience - 24 monthsCompany Details 
company - Ernst & Young LLP
description - Fraud Investigations and Dispute Servic",1
3905301670,10,sports and entertainment partnerships senior manager,"When you join Verizon

Verizon is one of the world's leading providers of technology and communications services, transforming the way we connect around the world. We're a human network that reaches across the globe and works behind the scenes. We anticipate, lead, and believe that listening is where learning begins. In crisis and in celebration, we come together-lifting up our communities and striving to make an impact to move the world forward. If you're fueled by purpose, and powered by persistence, explore a career with us. Here, you'll discover the rigor it takes to make a difference and the fulfillment that comes with living the #NetworkLife.

What you'll be doing...

You'll come up with the best ways to bring our brand and products to life across social media and experiential online and live events. You will drive the strategy of how to bring excitement to the brand across a variety of coordinated initiatives. You will work closely with internal and external partners to ensure t",data science,"Expertise â Data and Quantitative Analysis â Decision Analytics â Predictive Modeling â Data-Driven Personalization â KPI Dashboards â Big Data Queries and Interpretation â Data Mining and Visualization Tools â Machine Learning Algorithms â Business Intelligence (BI) â Research, Reports and Forecasts Education Details 
 PGP in Data Science  Mumbai, Maharashtra Aegis School of data science & Business
 B.E. in Electronics & Communication Electronics & Communication Indore, Madhya Pradesh IES IPS Academy
Data Scientist 

Data Scientist with PR Canada
Skill Details 
Algorithms- Exprience - 6 months
BI- Exprience - 6 months
Business Intelligence- Exprience - 6 months
Machine Learning- Exprience - 24 months
Visualization- Exprience - 24 months
spark- Exprience - 24 months
python- Exprience - 36 months
tableau- Exprience - 36 months
Data Analysis- Exprience - 24 monthsCompany Details 
company - Aegis school of Data Science & Business
description - Mostly w",1
3905301670,3,sports and entertainment partnerships senior manager,"When you join Verizon

Verizon is one of the world's leading providers of technology and communications services, transforming the way we connect around the world. We're a human network that reaches across the globe and works behind the scenes. We anticipate, lead, and believe that listening is where learning begins. In crisis and in celebration, we come together-lifting up our communities and striving to make an impact to move the world forward. If you're fueled by purpose, and powered by persistence, explore a career with us. Here, you'll discover the rigor it takes to make a difference and the fulfillment that comes with living the #NetworkLife.

What you'll be doing...

You'll come up with the best ways to bring our brand and products to life across social media and experiential online and live events. You will drive the strategy of how to bring excitement to the brand across a variety of coordinated initiatives. You will work closely with internal and external partners to ensure t",data science,"Areas of Interest Deep Learning, Control System Design, Programming in-Python, Electric Machinery, Web Development, Analytics Technical Activities q Hindustan Aeronautics Limited, Bangalore - For 4 weeks under the guidance of Mr. Satish, Senior Engineer in the hangar of Mirage 2000 fighter aircraft Technical Skills Programming Matlab, Python and Java, LabView, Python WebFrameWork-Django, Flask, LTSPICE-intermediate Languages and and MIPOWER-intermediate, Github (GitBash), Jupyter Notebook, Xampp, MySQL-Basics, Python Software Packages Interpreters-Anaconda, Python2, Python3, Pycharm, Java IDE-Eclipse Operating Systems Windows, Ubuntu, Debian-Kali Linux Education Details 
January 2019 B.Tech. Electrical and Electronics Engineering  Manipal Institute of Technology
January 2015    DEEKSHA CENTER
January 2013    Little Flower Public School
August 2000    Manipal Academy of Higher
DATA SCIENCE 

DATA SCIENCE AND ELECTRICAL ENTHUSIAST
Skill Details 
Data Analysis- Exprience - Less t",1
3905301670,5,sports and entertainment partnerships senior manager,"When you join Verizon

Verizon is one of the world's leading providers of technology and communications services, transforming the way we connect around the world. We're a human network that reaches across the globe and works behind the scenes. We anticipate, lead, and believe that listening is where learning begins. In crisis and in celebration, we come together-lifting up our communities and striving to make an impact to move the world forward. If you're fueled by purpose, and powered by persistence, explore a career with us. Here, you'll discover the rigor it takes to make a difference and the fulfillment that comes with living the #NetworkLife.

What you'll be doing...

You'll come up with the best ways to bring our brand and products to life across social media and experiential online and live events. You will drive the strategy of how to bring excitement to the brand across a variety of coordinated initiatives. You will work closely with internal and external partners to ensure t",data science,"Education Details 
 MCA   YMCAUST,  Faridabad,  Haryana
Data Science internship 


Skill Details 
Data Structure- Exprience - Less than 1 year months
C- Exprience - Less than 1 year months
Data Analysis- Exprience - Less than 1 year months
Python- Exprience - Less than 1 year months
Core Java- Exprience - Less than 1 year months
Database Management- Exprience - Less than 1 year monthsCompany Details 
company - Itechpower
description - ",1
3905301670,1,sports and entertainment partnerships senior manager,"When you join Verizon

Verizon is one of the world's leading providers of technology and communications services, transforming the way we connect around the world. We're a human network that reaches across the globe and works behind the scenes. We anticipate, lead, and believe that listening is where learning begins. In crisis and in celebration, we come together-lifting up our communities and striving to make an impact to move the world forward. If you're fueled by purpose, and powered by persistence, explore a career with us. Here, you'll discover the rigor it takes to make a difference and the fulfillment that comes with living the #NetworkLife.

What you'll be doing...

You'll come up with the best ways to bring our brand and products to life across social media and experiential online and live events. You will drive the strategy of how to bring excitement to the brand across a variety of coordinated initiatives. You will work closely with internal and external partners to ensure t",data science,"Skills * Programming Languages: Python (pandas, numpy, scipy, scikit-learn, matplotlib), Sql, Java, JavaScript/JQuery. * Machine learning: Regression, SVM, NaÃ¯ve Bayes, KNN, Random Forest, Decision Trees, Boosting techniques, Cluster Analysis, Word Embedding, Sentiment Analysis, Natural Language processing, Dimensionality reduction, Topic Modelling (LDA, NMF), PCA & Neural Nets. * Database Visualizations: Mysql, SqlServer, Cassandra, Hbase, ElasticSearch D3.js, DC.js, Plotly, kibana, matplotlib, ggplot, Tableau. * Others: Regular Expression, HTML, CSS, Angular 6, Logstash, Kafka, Python Flask, Git, Docker, computer vision - Open CV and understanding of Deep learning.Education Details 

Data Science Assurance Associate 

Data Science Assurance Associate - Ernst & Young LLP
Skill Details 
JAVASCRIPT- Exprience - 24 months
jQuery- Exprience - 24 months
Python- Exprience - 24 monthsCompany Details 
company - Ernst & Young LLP
description - Fraud Investigations and Dispute Servic",1
